"source","target"
"ABL2","IL6ST"
"ABL2","LRCH1"
"ABL2","MALT1"
"ABL2","MED13L"
"ABL2","NCOA3"
"ABL2","NFAT5"
"ABL2","PHF20L1"
"ABL2","PHIP"
"ABL2","PIKFYVE"
"ABL2","PRDM2"
"ABL2","PRKD3"
"ABL2","RAD54L2"
"ABL2","RAPGEF6"
"ABL2","RASA2"
"ABL2","RIC1"
"ABL2","RIF1"
"ABL2","ROCK1"
"ABL2","SETD5"
"ABL2","SF1"
"ABL2","SLC23A2"
"ABL2","SLC4A7"
"ABL2","SMG1"
"ABL2","STAT5B"
"ABL2","TMX3"
"ABL2","TRRAP"
"ABL2","ZDBF2"
"ABLIM1","ESYT2"
"ABLIM1","FAM102B"
"ABLIM1","IPO8"
"ABLIM1","LINC00657"
"ABLIM1","PDS5A"
"ABLIM1","PHF3"
"ABLIM1","RASEF"
"ABLIM1","SEC24B"
"ABLIM1","STRN"
"ABLIM1","UBP1"
"ABLIM1","ZBED4"
"ABLIM3","ADAM19"
"ABLIM3","CD44"
"ABLIM3","KLHL5"
"ABLIM3","ST8SIA4"
"ABRACL","C14orf142"
"ABRACL","PLGRKT"
"ABR","CBFA2T2"
"AC000041.8","AC121157.1"
"AC000041.8","AL138898.1"
"AC000041.8","AL139319.1"
"AC000041.8","CU463998.2"
"AC000041.8","IGHD3-10"
"AC000041.8","IGHD3-16"
"AC000041.8","IGHJ4"
"AC000041.8","IGHJ5"
"AC000041.8","IGHV4-34"
"AC000041.8","IGKJ3"
"AC000041.8","IGLJ1"
"AC000041.8","MIR1255B2"
"AC000041.8","MIR4436A"
"AC000041.8","MIR6757"
"AC000041.8","RNA5SP494"
"AC000041.8","RNU6-216P"
"AC000041.8","RNU6-892P"
"AC000041.8","SNORA63"
"AC000041.8","TRBJ1-6"
"AC000041.8","TRBJ2-5"
"AC000041.8","TRBJ2-7"
"AC000123.2","KMT2C"
"AC000123.2","NFAT5"
"AC000123.2","SMG1"
"AC000123.2","UBN2"
"AC002395.1","AC025280.1"
"AC004237.1","LINC00504"
"AC004237.1","RP11-306O13.1"
"AC004470.1","AC004691.1"
"AC004470.1","AC004943.1"
"AC004470.1","AC005943.6"
"AC004470.1","AC006925.1"
"AC004470.1","AC009009.1"
"AC004470.1","AC011073.1"
"AC004470.1","AC015883.1"
"AC004470.1","AC015923.2"
"AC004470.1","AC018688.1"
"AC004470.1","AC019198.1"
"AC004470.1","AC022395.1"
"AC004470.1","AC025594.1"
"AC004470.1","AC073215.1"
"AC004470.1","AC074191.1"
"AC004470.1","AC092925.1"
"AC004470.1","AC099805.1"
"AC004470.1","AC118282.2"
"AC004470.1","AC119751.2"
"AC004470.1","AC121157.1"
"AC004470.1","AC244205.1"
"AC004470.1","AC244250.3"
"AC004470.1","AC245028.1"
"AC004470.1","AC246787.1"
"AC004470.1","AC246787.3"
"AC004470.1","AC246787.4"
"AC004470.1","AC246787.5"
"AC004470.1","ADGRG3"
"AC004470.1","AL136137.1"
"AC004470.1","AL136231.1"
"AC004470.1","AL138898.1"
"AC004470.1","AL161626.1"
"AC004470.1","AL162151.3"
"AC004470.1","AL359753.1"
"AC004470.1","AL359955.1"
"AC004470.1","AL391380.1"
"AC004470.1","AL442127.1"
"AC004470.1","AL901608.1"
"AC004470.1","AL928742.1"
"AC004470.1","ALPL"
"AC004470.1","ANXA1"
"AC004470.1","AP002022.1"
"AC004470.1","AQP9"
"AC004470.1","ARMC2-AS1"
"AC004470.1","BX088702.1"
"AC004470.1","C4BPA"
"AC004470.1","C4BPB"
"AC004470.1","CD274"
"AC004470.1","CD55"
"AC004470.1","CFB"
"AC004470.1","CHI3L1"
"AC004470.1","CLDN14"
"AC004470.1","CLDN2"
"AC004470.1","CLEC4D"
"AC004470.1","CMTM2"
"AC004470.1","CR392039.1"
"AC004470.1","CSF3R"
"AC004470.1","CSF3"
"AC004470.1","CU463998.1"
"AC004470.1","CXCL17"
"AC004470.1","CXCL1"
"AC004470.1","CXCL5"
"AC004470.1","CXCL6"
"AC004470.1","CXCL8"
"AC004470.1","CXCR1"
"AC004470.1","CXCR2"
"AC004470.1","DEFB4A"
"AC004470.1","DEFB4B"
"AC004470.1","DSG3"
"AC004470.1","DUOX2"
"AC004470.1","DUOXA2"
"AC004470.1","ENKUR"
"AC004470.1","FAM3B"
"AC004470.1","FAM83A"
"AC004470.1","FCGR3B"
"AC004470.1","FCN3"
"AC004470.1","FO203515.1"
"AC004470.1","FP236383.10"
"AC004470.1","FP236383.7"
"AC004470.1","FP236383.8"
"AC004470.1","FP236383.9"
"AC004470.1","FP325318.1"
"AC004470.1","FP671120.2"
"AC004470.1","FP671120.6"
"AC004470.1","FPR1"
"AC004470.1","FPR2"
"AC004470.1","GLT1D1"
"AC004470.1","HCAR3"
"AC004470.1","IFITM1"
"AC004470.1","IGHD2-15"
"AC004470.1","IGHD3-16"
"AC004470.1","IGHD3-22"
"AC004470.1","IGHG1"
"AC004470.1","IGHG3"
"AC004470.1","IGHJ1"
"AC004470.1","IGHJ2P"
"AC004470.1","IGHJ2"
"AC004470.1","IGHJ3P"
"AC004470.1","IGHJ3"
"AC004470.1","IGHJ4"
"AC004470.1","IGHJ5"
"AC004470.1","IGHJ6"
"AC004470.1","IGHV1-24"
"AC004470.1","IGHV1-69-2"
"AC004470.1","IGHV2-26"
"AC004470.1","IGHV2-70"
"AC004470.1","IGHV4-34"
"AC004470.1","IGKJ1"
"AC004470.1","IGKJ3"
"AC004470.1","IGKJ4"
"AC004470.1","IGKJ5"
"AC004470.1","IGKV2D-40"
"AC004470.1","IGLJ1"
"AC004470.1","IGLJ6"
"AC004470.1","IL11"
"AC004470.1","IL17A"
"AC004470.1","INHBA"
"AC004470.1","KCND3"
"AC004470.1","KCNJ15"
"AC004470.1","KLK10"
"AC004470.1","KLK6"
"AC004470.1","KLK8"
"AC004470.1","KYNU"
"AC004470.1","LBP"
"AC004470.1","LCN2"
"AC004470.1","LILRA1"
"AC004470.1","LILRA5"
"AC004470.1","LY6D"
"AC004470.1","MCEMP1"
"AC004470.1","MIR1255B2"
"AC004470.1","MIR1268A"
"AC004470.1","MIR143"
"AC004470.1","MIR181B1"
"AC004470.1","MIR203A"
"AC004470.1","MIR23A"
"AC004470.1","MIR23B"
"AC004470.1","MIR25"
"AC004470.1","MIR27B"
"AC004470.1","MIR30C2"
"AC004470.1","MIR3197"
"AC004470.1","MIR3657"
"AC004470.1","MIR3687-1"
"AC004470.1","MIR3687-2"
"AC004470.1","MIR374B"
"AC004470.1","MIR378G"
"AC004470.1","MIR378H"
"AC004470.1","MIR4257"
"AC004470.1","MIR4436A"
"AC004470.1","MIR4477A"
"AC004470.1","MIR4477B"
"AC004470.1","MIR4537"
"AC004470.1","MIR4538"
"AC004470.1","MIR4539"
"AC004470.1","MIR491"
"AC004470.1","MIR503"
"AC004470.1","MIR548X2"
"AC004470.1","MIR642A"
"AC004470.1","MIR661"
"AC004470.1","MIR663B"
"AC004470.1","MIR6757"
"AC004470.1","MIR6821"
"AC004470.1","MMP10"
"AC004470.1","MMP12"
"AC004470.1","MMP7"
"AC004470.1","MNDA"
"AC004470.1","NFE2"
"AC004470.1","NOS2"
"AC004470.1","PDPN"
"AC004470.1","PI3"
"AC004470.1","PIM2"
"AC004470.1","PLAU"
"AC004470.1","PPBP"
"AC004470.1","PROK2"
"AC004470.1","PRSS2"
"AC004470.1","PSG4"
"AC004470.1","REG1A"
"AC004470.1","REG1B"
"AC004470.1","REG3A"
"AC004470.1","RNA5SP333"
"AC004470.1","RNA5SP334"
"AC004470.1","RNA5SP86"
"AC004470.1","RND1"
"AC004470.1","RNU1-72P"
"AC004470.1","RNU6-1053P"
"AC004470.1","RNU6-1095P"
"AC004470.1","RNU6-118P"
"AC004470.1","RNU6-1206P"
"AC004470.1","RNU6-130P"
"AC004470.1","RNU6-190P"
"AC004470.1","RNU6-199P"
"AC004470.1","RNU6-216P"
"AC004470.1","RNU6-277P"
"AC004470.1","RNU6-341P"
"AC004470.1","RNU6-510P"
"AC004470.1","RNU6-548P"
"AC004470.1","RNU6-564P"
"AC004470.1","RNU6-638P"
"AC004470.1","RNU6-96P"
"AC004470.1","RNY1P11"
"AC004470.1","RNY4P25"
"AC004470.1","RP11-345J4.6"
"AC004470.1","RP11-44K6.2"
"AC004470.1","RP11-87N24.3"
"AC004470.1","RPL39P3"
"AC004470.1","S100A12"
"AC004470.1","S100A7"
"AC004470.1","S100A8"
"AC004470.1","S100A9"
"AC004470.1","SAA1"
"AC004470.1","SAA2-SAA4"
"AC004470.1","SAA2"
"AC004470.1","SAA4"
"AC004470.1","SELE"
"AC004470.1","SERPINB3"
"AC004470.1","SERPINB4"
"AC004470.1","SERPINB7"
"AC004470.1","SLC6A14"
"AC004470.1","SLCO1B3"
"AC004470.1","SNORA14"
"AC004470.1","SNORD12B"
"AC004470.1","SNORD14A"
"AC004470.1","SNORD14E"
"AC004470.1","SNORD60"
"AC004470.1","SPRR1A"
"AC004470.1","SPRR1B"
"AC004470.1","SPRR2A"
"AC004470.1","SPRR2D"
"AC004470.1","SPRR3"
"AC004470.1","TCN1"
"AC004470.1","TNFRSF6B"
"AC004470.1","TNIP3"
"AC004470.1","TRAJ2"
"AC004470.1","TRBJ1-4"
"AC004470.1","TRBJ1-5"
"AC004470.1","TREM1"
"AC004470.1","WISP1"
"AC004470.1","WNT2"
"AC004470.1","ZBP1"
"AC004552.1","AC073370.1"
"AC004656.1","AC113192.1"
"AC004656.1","AL136137.1"
"AC004656.1","AL359955.1"
"AC004656.1","AP001107.1"
"AC004656.1","FO203515.1"
"AC004656.1","FP325318.1"
"AC004656.1","RNU6-423P"
"AC004691.1","AC004932.1"
"AC004691.1","AC004943.1"
"AC004691.1","AC005943.6"
"AC004691.1","AC006925.1"
"AC004691.1","AC008869.1"
"AC004691.1","AC009009.1"
"AC004691.1","AC011073.1"
"AC004691.1","AC015883.1"
"AC004691.1","AC015923.2"
"AC004691.1","AC018688.1"
"AC004691.1","AC019198.1"
"AC004691.1","AC022395.1"
"AC004691.1","AC025594.1"
"AC004691.1","AC025674.1"
"AC004691.1","AC026992.1"
"AC004691.1","AC072031.1"
"AC004691.1","AC073127.1"
"AC004691.1","AC092925.1"
"AC004691.1","AC099805.1"
"AC004691.1","AC108004.1"
"AC004691.1","AC118282.2"
"AC004691.1","AC118344.1"
"AC004691.1","AC119751.2"
"AC004691.1","AC132192.1"
"AC004691.1","AC244205.1"
"AC004691.1","AC244250.3"
"AC004691.1","AC245028.1"
"AC004691.1","AC246787.1"
"AC004691.1","AC246787.3"
"AC004691.1","AC246787.4"
"AC004691.1","AC246787.5"
"AC004691.1","AC253576.1"
"AC004691.1","ADGRG3"
"AC004691.1","AL021394.1"
"AC004691.1","AL031768.1"
"AC004691.1","AL136137.1"
"AC004691.1","AL138898.1"
"AC004691.1","AL139821.1"
"AC004691.1","AL158151.2"
"AC004691.1","AL161626.1"
"AC004691.1","AL162151.3"
"AC004691.1","AL359753.1"
"AC004691.1","AL359955.1"
"AC004691.1","AL360176.1"
"AC004691.1","AL391380.1"
"AC004691.1","AL442127.1"
"AC004691.1","AL445204.1"
"AC004691.1","AL589947.1"
"AC004691.1","AL591708.1"
"AC004691.1","AL713999.1"
"AC004691.1","AL901608.1"
"AC004691.1","AL928742.1"
"AC004691.1","ALPL"
"AC004691.1","ANXA1"
"AC004691.1","AP001187.1"
"AC004691.1","AP002022.1"
"AC004691.1","AP002967.1"
"AC004691.1","AQP9"
"AC004691.1","ARMC2-AS1"
"AC004691.1","BX088702.1"
"AC004691.1","C4BPA"
"AC004691.1","C4BPB"
"AC004691.1","CD55"
"AC004691.1","CFB"
"AC004691.1","CHI3L1"
"AC004691.1","CLDN14"
"AC004691.1","CLDN2"
"AC004691.1","CLEC4D"
"AC004691.1","CMTM2"
"AC004691.1","CR392039.1"
"AC004691.1","CSF3R"
"AC004691.1","CSF3"
"AC004691.1","CU463998.1"
"AC004691.1","CU463998.2"
"AC004691.1","CXCL17"
"AC004691.1","CXCL1"
"AC004691.1","CXCL5"
"AC004691.1","CXCL6"
"AC004691.1","CXCL8"
"AC004691.1","CXCR1"
"AC004691.1","CXCR2"
"AC004691.1","DEFB4A"
"AC004691.1","DEFB4B"
"AC004691.1","DUOX2"
"AC004691.1","DUOXA2"
"AC004691.1","FAM3B"
"AC004691.1","FAM83A"
"AC004691.1","FCGR3B"
"AC004691.1","FO203515.1"
"AC004691.1","FP236383.7"
"AC004691.1","FP236383.8"
"AC004691.1","FP325318.1"
"AC004691.1","FP671120.2"
"AC004691.1","FPR1"
"AC004691.1","FPR2"
"AC004691.1","GLT1D1"
"AC004691.1","IGHD2-15"
"AC004691.1","IGHD3-16"
"AC004691.1","IGHD3-22"
"AC004691.1","IGHG1"
"AC004691.1","IGHG3"
"AC004691.1","IGHJ1"
"AC004691.1","IGHJ2P"
"AC004691.1","IGHJ2"
"AC004691.1","IGHJ3P"
"AC004691.1","IGHJ3"
"AC004691.1","IGHJ4"
"AC004691.1","IGHJ5"
"AC004691.1","IGHJ6"
"AC004691.1","IGHV1-24"
"AC004691.1","IGHV2-26"
"AC004691.1","IGHV2-70"
"AC004691.1","IGHV4-34"
"AC004691.1","IGKJ1"
"AC004691.1","IGKJ3"
"AC004691.1","IGKJ4"
"AC004691.1","IGKJ5"
"AC004691.1","IGKV2D-40"
"AC004691.1","IGLJ1"
"AC004691.1","IGLJ6"
"AC004691.1","IL11"
"AC004691.1","IL17A"
"AC004691.1","INHBA"
"AC004691.1","KCNJ15"
"AC004691.1","KLK10"
"AC004691.1","KLK6"
"AC004691.1","KLK8"
"AC004691.1","LCN2"
"AC004691.1","LILRA1"
"AC004691.1","LILRA5"
"AC004691.1","LY6D"
"AC004691.1","MCEMP1"
"AC004691.1","MIR1255B2"
"AC004691.1","MIR126"
"AC004691.1","MIR1273A"
"AC004691.1","MIR143"
"AC004691.1","MIR181B1"
"AC004691.1","MIR186"
"AC004691.1","MIR203A"
"AC004691.1","MIR23A"
"AC004691.1","MIR23B"
"AC004691.1","MIR24-2"
"AC004691.1","MIR25"
"AC004691.1","MIR27B"
"AC004691.1","MIR30C2"
"AC004691.1","MIR3197"
"AC004691.1","MIR324"
"AC004691.1","MIR3653"
"AC004691.1","MIR3657"
"AC004691.1","MIR3685"
"AC004691.1","MIR3687-1"
"AC004691.1","MIR3687-2"
"AC004691.1","MIR374B"
"AC004691.1","MIR378G"
"AC004691.1","MIR4257"
"AC004691.1","MIR429"
"AC004691.1","MIR4436A"
"AC004691.1","MIR4537"
"AC004691.1","MIR4538"
"AC004691.1","MIR4539"
"AC004691.1","MIR491"
"AC004691.1","MIR503"
"AC004691.1","MIR548X2"
"AC004691.1","MIR616"
"AC004691.1","MIR635"
"AC004691.1","MIR642A"
"AC004691.1","MIR647"
"AC004691.1","MIR661"
"AC004691.1","MIR663B"
"AC004691.1","MIR6757"
"AC004691.1","MIR6821"
"AC004691.1","MIRLET7D"
"AC004691.1","MMP10"
"AC004691.1","MMP12"
"AC004691.1","MMP7"
"AC004691.1","NOS2"
"AC004691.1","PDPN"
"AC004691.1","PI3"
"AC004691.1","PIM2"
"AC004691.1","PPBP"
"AC004691.1","PROK2"
"AC004691.1","PRSS2"
"AC004691.1","PSG4"
"AC004691.1","REG1A"
"AC004691.1","REG1B"
"AC004691.1","REG3A"
"AC004691.1","RNA5SP298"
"AC004691.1","RNA5SP311"
"AC004691.1","RNA5SP317"
"AC004691.1","RNA5SP333"
"AC004691.1","RNA5SP334"
"AC004691.1","RNA5SP86"
"AC004691.1","RND1"
"AC004691.1","RNF183"
"AC004691.1","RNU1-72P"
"AC004691.1","RNU6-1053P"
"AC004691.1","RNU6-1095P"
"AC004691.1","RNU6-1099P"
"AC004691.1","RNU6-118P"
"AC004691.1","RNU6-1206P"
"AC004691.1","RNU6-195P"
"AC004691.1","RNU6-196P"
"AC004691.1","RNU6-199P"
"AC004691.1","RNU6-216P"
"AC004691.1","RNU6-277P"
"AC004691.1","RNU6-312P"
"AC004691.1","RNU6-341P"
"AC004691.1","RNU6-510P"
"AC004691.1","RNU6-548P"
"AC004691.1","RNU6-564P"
"AC004691.1","RNU6-638P"
"AC004691.1","RNU6-737P"
"AC004691.1","RNU6-96P"
"AC004691.1","RNY1P11"
"AC004691.1","RNY4P10"
"AC004691.1","RNY4P25"
"AC004691.1","RP11-345J4.6"
"AC004691.1","RP11-44K6.2"
"AC004691.1","RP11-87N24.3"
"AC004691.1","RP11-927P21.4"
"AC004691.1","RPL39P3"
"AC004691.1","S100A12"
"AC004691.1","S100A7"
"AC004691.1","S100A8"
"AC004691.1","S100A9"
"AC004691.1","SAA1"
"AC004691.1","SAA2-SAA4"
"AC004691.1","SAA2"
"AC004691.1","SAA4"
"AC004691.1","SERPINB3"
"AC004691.1","SERPINB4"
"AC004691.1","SERPINB7"
"AC004691.1","SLC26A4"
"AC004691.1","SLC6A14"
"AC004691.1","SLC6A20"
"AC004691.1","SLCO1B3"
"AC004691.1","SNORA14"
"AC004691.1","SNORA27"
"AC004691.1","SNORD12B"
"AC004691.1","SNORD14A"
"AC004691.1","SNORD19"
"AC004691.1","SNORD60"
"AC004691.1","SNORD6"
"AC004691.1","SNORD83A"
"AC004691.1","SNORD99"
"AC004691.1","SPRR1A"
"AC004691.1","SPRR1B"
"AC004691.1","SPRR2A"
"AC004691.1","SPRR2D"
"AC004691.1","SPRR3"
"AC004691.1","TCN1"
"AC004691.1","TNFRSF6B"
"AC004691.1","TNIP3"
"AC004691.1","TRBJ1-5"
"AC004691.1","TRBJ2-6"
"AC004691.1","TREM1"
"AC004691.1","Y"
"AC004691.1","Z98750.1"
"AC004812.1","AC091154.1"
"AC004812.1","AL021398.2"
"AC004812.1","AL357515.1"
"AC004812.1","AP000279.1"
"AC004812.1","MIR499A"
"AC004812.1","RNU5F-1"
"AC004932.1","AC005513.1"
"AC004932.1","AC006925.1"
"AC004932.1","AC008798.1"
"AC004932.1","AC011073.1"
"AC004932.1","AC019198.1"
"AC004932.1","AC025674.1"
"AC004932.1","AC026992.1"
"AC004932.1","AC073127.1"
"AC004932.1","AC073973.1"
"AC004932.1","AC108004.1"
"AC004932.1","AC118282.2"
"AC004932.1","AC118344.1"
"AC004932.1","AC119751.2"
"AC004932.1","AC244205.1"
"AC004932.1","AC246787.1"
"AC004932.1","AC253576.1"
"AC004932.1","AL031768.1"
"AC004932.1","AL158151.2"
"AC004932.1","AL354720.1"
"AC004932.1","AL356137.1"
"AC004932.1","AL358354.1"
"AC004932.1","AL442127.1"
"AC004932.1","AL445204.1"
"AC004932.1","AL591708.1"
"AC004932.1","CU463998.1"
"AC004932.1","IGHJ2P"
"AC004932.1","IGLJ1"
"AC004932.1","MIR126"
"AC004932.1","MIR143"
"AC004932.1","MIR186"
"AC004932.1","MIR210"
"AC004932.1","MIR25"
"AC004932.1","MIR27B"
"AC004932.1","MIR3138"
"AC004932.1","MIR3164"
"AC004932.1","MIR324"
"AC004932.1","MIR429"
"AC004932.1","MIR4516"
"AC004932.1","MIR616"
"AC004932.1","MIR642A"
"AC004932.1","MIR647"
"AC004932.1","MIRLET7D"
"AC004932.1","RNA5SP298"
"AC004932.1","RNA5SP333"
"AC004932.1","RNA5SP334"
"AC004932.1","RNU6-1095P"
"AC004932.1","RNU6-118P"
"AC004932.1","RNU6-312P"
"AC004932.1","RNU6-510P"
"AC004932.1","RNY4P10"
"AC004932.1","RP11-248B24.5"
"AC004932.1","RP11-927P21.4"
"AC004932.1","SCARNA22"
"AC004932.1","SNORA26"
"AC004932.1","SNORA33"
"AC004932.1","SNORD104"
"AC004932.1","SNORD117"
"AC004932.1","SNORD14A"
"AC004932.1","SNORD19"
"AC004932.1","SNORD59A"
"AC004932.1","SNORD60"
"AC004932.1","SNORD6"
"AC004932.1","SNORD83A"
"AC004932.1","SNORD99"
"AC004932.1","Y"
"AC004932.1","snoU13"
"AC004943.1","AC005513.1"
"AC004943.1","AC005943.6"
"AC004943.1","AC006925.1"
"AC004943.1","AC009009.1"
"AC004943.1","AC011073.1"
"AC004943.1","AC015883.1"
"AC004943.1","AC015923.2"
"AC004943.1","AC018688.1"
"AC004943.1","AC019198.1"
"AC004943.1","AC021613.1"
"AC004943.1","AC022395.1"
"AC004943.1","AC025594.1"
"AC004943.1","AC073127.1"
"AC004943.1","AC073215.1"
"AC004943.1","AC074191.1"
"AC004943.1","AC076972.1"
"AC004943.1","AC092925.1"
"AC004943.1","AC093788.1"
"AC004943.1","AC099805.1"
"AC004943.1","AC103563.5"
"AC004943.1","AC104650.2"
"AC004943.1","AC106795.1"
"AC004943.1","AC113192.1"
"AC004943.1","AC118282.2"
"AC004943.1","AC119751.2"
"AC004943.1","AC121157.1"
"AC004943.1","AC124074.1"
"AC004943.1","AC244205.1"
"AC004943.1","AC244250.3"
"AC004943.1","AC245028.1"
"AC004943.1","AC245036.6"
"AC004943.1","AC246787.1"
"AC004943.1","AC246787.3"
"AC004943.1","AC246787.4"
"AC004943.1","AC246787.5"
"AC004943.1","ADGRG3"
"AC004943.1","AGT"
"AC004943.1","AL136137.1"
"AC004943.1","AL136231.1"
"AC004943.1","AL138898.1"
"AC004943.1","AL161626.1"
"AC004943.1","AL162151.3"
"AC004943.1","AL354923.1"
"AC004943.1","AL358354.1"
"AC004943.1","AL359753.1"
"AC004943.1","AL359955.1"
"AC004943.1","AL391380.1"
"AC004943.1","AL442127.1"
"AC004943.1","AL589947.1"
"AC004943.1","AL590431.1"
"AC004943.1","AL591708.1"
"AC004943.1","AL713999.1"
"AC004943.1","AL901608.1"
"AC004943.1","AL928742.1"
"AC004943.1","ALPL"
"AC004943.1","ANXA1"
"AC004943.1","AP001107.1"
"AC004943.1","AP002022.1"
"AC004943.1","AQP9"
"AC004943.1","ARMC2-AS1"
"AC004943.1","BX088702.1"
"AC004943.1","C4BPA"
"AC004943.1","C4BPB"
"AC004943.1","CD274"
"AC004943.1","CD38"
"AC004943.1","CD55"
"AC004943.1","CDH3"
"AC004943.1","CEACAM4"
"AC004943.1","CFB"
"AC004943.1","CHAC1"
"AC004943.1","CHI3L1"
"AC004943.1","CLDN14"
"AC004943.1","CLDN1"
"AC004943.1","CLDN2"
"AC004943.1","CLEC4D"
"AC004943.1","CMTM2"
"AC004943.1","CPZ"
"AC004943.1","CR392039.1"
"AC004943.1","CSF3R"
"AC004943.1","CSF3"
"AC004943.1","CU463998.1"
"AC004943.1","CXCL17"
"AC004943.1","CXCL1"
"AC004943.1","CXCL3"
"AC004943.1","CXCL5"
"AC004943.1","CXCL6"
"AC004943.1","CXCL8"
"AC004943.1","CXCR1"
"AC004943.1","CXCR2"
"AC004943.1","Clostridiales-1"
"AC004943.1","DEFB4A"
"AC004943.1","DEFB4B"
"AC004943.1","DERL3"
"AC004943.1","DMBT1"
"AC004943.1","DOC2B"
"AC004943.1","DSG3"
"AC004943.1","DUOX2"
"AC004943.1","DUOXA1"
"AC004943.1","DUOXA2"
"AC004943.1","ENKUR"
"AC004943.1","ERO1A"
"AC004943.1","FAM3B"
"AC004943.1","FAM83A"
"AC004943.1","FCAR"
"AC004943.1","FCGR3B"
"AC004943.1","FCN3"
"AC004943.1","FGR"
"AC004943.1","FKBP11"
"AC004943.1","FO203515.1"
"AC004943.1","FP236383.7"
"AC004943.1","FP236383.8"
"AC004943.1","FP325318.1"
"AC004943.1","FP671120.2"
"AC004943.1","FPR1"
"AC004943.1","FPR2"
"AC004943.1","GLT1D1"
"AC004943.1","GNA15"
"AC004943.1","HCAR2"
"AC004943.1","HCAR3"
"AC004943.1","HLA-N"
"AC004943.1","IFI44"
"AC004943.1","IFITM3"
"AC004943.1","IGHD2-15"
"AC004943.1","IGHD3-10"
"AC004943.1","IGHD3-16"
"AC004943.1","IGHD3-22"
"AC004943.1","IGHD3-9"
"AC004943.1","IGHG1"
"AC004943.1","IGHG3"
"AC004943.1","IGHJ1"
"AC004943.1","IGHJ2P"
"AC004943.1","IGHJ2"
"AC004943.1","IGHJ3P"
"AC004943.1","IGHJ3"
"AC004943.1","IGHJ4"
"AC004943.1","IGHJ5"
"AC004943.1","IGHJ6"
"AC004943.1","IGHV1-24"
"AC004943.1","IGHV1-67"
"AC004943.1","IGHV1-69-2"
"AC004943.1","IGHV2-26"
"AC004943.1","IGHV2-70"
"AC004943.1","IGHV4-34"
"AC004943.1","IGKJ1"
"AC004943.1","IGKJ3"
"AC004943.1","IGKJ4"
"AC004943.1","IGKJ5"
"AC004943.1","IGKV2D-40"
"AC004943.1","IGLJ1"
"AC004943.1","IGLJ6"
"AC004943.1","IGLV1-40"
"AC004943.1","IL11"
"AC004943.1","IL17A"
"AC004943.1","IL17F"
"AC004943.1","IL23A"
"AC004943.1","INHBA"
"AC004943.1","KCND3"
"AC004943.1","KCNJ15"
"AC004943.1","KCNN3"
"AC004943.1","KLK10"
"AC004943.1","KLK6"
"AC004943.1","KLK8"
"AC004943.1","KRT6B"
"AC004943.1","KYNU"
"AC004943.1","LBP"
"AC004943.1","LCN2"
"AC004943.1","LILRA1"
"AC004943.1","LILRA5"
"AC004943.1","LY6D"
"AC004943.1","MCEMP1"
"AC004943.1","MDFI"
"AC004943.1","MIR1255B2"
"AC004943.1","MIR126"
"AC004943.1","MIR143"
"AC004943.1","MIR181B1"
"AC004943.1","MIR203A"
"AC004943.1","MIR23A"
"AC004943.1","MIR23B"
"AC004943.1","MIR24-2"
"AC004943.1","MIR25"
"AC004943.1","MIR27B"
"AC004943.1","MIR30C2"
"AC004943.1","MIR3197"
"AC004943.1","MIR324"
"AC004943.1","MIR3657"
"AC004943.1","MIR3687-1"
"AC004943.1","MIR3687-2"
"AC004943.1","MIR374B"
"AC004943.1","MIR378G"
"AC004943.1","MIR378H"
"AC004943.1","MIR378J"
"AC004943.1","MIR4257"
"AC004943.1","MIR4436A"
"AC004943.1","MIR4477A"
"AC004943.1","MIR4477B"
"AC004943.1","MIR4537"
"AC004943.1","MIR4538"
"AC004943.1","MIR4539"
"AC004943.1","MIR4677"
"AC004943.1","MIR491"
"AC004943.1","MIR503"
"AC004943.1","MIR548AR"
"AC004943.1","MIR548X2"
"AC004943.1","MIR641"
"AC004943.1","MIR642A"
"AC004943.1","MIR661"
"AC004943.1","MIR663B"
"AC004943.1","MIR6757"
"AC004943.1","MIR6821"
"AC004943.1","MMP10"
"AC004943.1","MMP12"
"AC004943.1","MMP3"
"AC004943.1","MMP7"
"AC004943.1","MNDA"
"AC004943.1","NFE2"
"AC004943.1","NOS2"
"AC004943.1","OSM"
"AC004943.1","PDPN"
"AC004943.1","PI3"
"AC004943.1","PIM2"
"AC004943.1","PLAU"
"AC004943.1","PPBP"
"AC004943.1","PROK2"
"AC004943.1","PRSS2"
"AC004943.1","PSG4"
"AC004943.1","PTP4A3"
"AC004943.1","REG1A"
"AC004943.1","REG1B"
"AC004943.1","REG3A"
"AC004943.1","RNA5SP333"
"AC004943.1","RNA5SP334"
"AC004943.1","RNA5SP69"
"AC004943.1","RNA5SP86"
"AC004943.1","RND1"
"AC004943.1","RNF183"
"AC004943.1","RNU1-72P"
"AC004943.1","RNU5A-1"
"AC004943.1","RNU6-1053P"
"AC004943.1","RNU6-1095P"
"AC004943.1","RNU6-1161P"
"AC004943.1","RNU6-118P"
"AC004943.1","RNU6-1206P"
"AC004943.1","RNU6-130P"
"AC004943.1","RNU6-190P"
"AC004943.1","RNU6-199P"
"AC004943.1","RNU6-216P"
"AC004943.1","RNU6-277P"
"AC004943.1","RNU6-341P"
"AC004943.1","RNU6-423P"
"AC004943.1","RNU6-510P"
"AC004943.1","RNU6-548P"
"AC004943.1","RNU6-564P"
"AC004943.1","RNU6-638P"
"AC004943.1","RNU6-63P"
"AC004943.1","RNU6-96P"
